order_id,user_id,estimated arrival,transaction_date
8601bf0f-d1f2-48a4-8897-c1a916090489,USER50051,3days,2023-07-05
4de74dc8-3c55-426b-b2c7-0309003c31c5,USER42591,13days,2023-09-04
b903be25-9131-491a-816a-e5fd1c6827f7,USER14039,6days,2023-10-30
327bc30c-0564-4626-b923-147335c1d47c,USER48253,13days,2023-11-19
8d7e268e-6cd6-4ad6-ae35-d27e09f33717,USER26158,5days,2023-06-15
e594ad4f-18e7-4965-a51f-9d462d4c7b02,USER64953,15days,2023-10-01
c802e860-43cf-4f32-8fbc-8faf583f370c,USER30549,3days,2023-10-02
e6d949de-f4e9-47f5-bbb0-c9cc932efd1a,USER01995,12days,2023-07-19
bf649965-1174-41d8-b082-defbb1a4ebe1,USER18395,12days,2023-07-11
45270da8-eea8-4c5a-9655-5b63a401a415,USER61187,14days,2023-07-01
27f60b09-8717-4cec-a01a-f1b072cc76d1,USER55974,8days,2023-10-07
65cea819-6550-42ea-9990-0ae0926fade9,USER53421,3days,2023-09-27
d5eac7ed-f22a-4ebc-af3b-f76c58780c69,USER35888,9days,2023-08-20
a142ee4c-572a-465c-abdb-b4de3f75059e,USER21291,13days,2023-07-02
dce656ac-6e27-46b8-811a-005f27bfa754,USER21066,6days,2023-08-22
196f2d08-c6bf-4845-a821-dad1644fa8bd,USER03445,5days,2023-08-29
132ef779-3fab-41c9-b921-767edb931d8e,USER14876,10days,2023-11-28
37f8b6f8-8e9d-44b5-8cee-b0f76564b9c1,USER09851,7days,2023-11-25
1a73286d-f2f2-48b5-84da-aec8f9b216d5,USER22728,15days,2023-09-05
c8c8e3e0-14ca-4105-880f-2db9477126f1,USER27058,9days,2023-07-29
6d30fb47-41a9-4fb0-822a-61834dc58d9d,USER29503,9days,2023-08-16
5026577f-53e4-4638-980f-6383ae8ffcb2,USER42561,5days,2023-07-22
2c73885b-8ffa-49e7-ae0f-8dc9e437e1aa,USER03324,12days,2023-07-31
2878d2d1-e637-44d4-bd2e-6291475b1bc1,USER40652,8days,2023-07-05
2140fd1b-f0ae-4d2d-bc7c-8fac6a27c443,USER60287,9days,2023-10-31
a310d50f-e3f4-462c-8ac0-c5e8a5f80617,USER28917,3days,2023-07-09
c83e41b6-005e-49d4-b08e-f194c4b8e60a,USER62752,14days,2023-07-26
8633a30a-06c3-4219-a786-74e40b448b6a,USER18615,5days,2023-08-14
b1d0424e-8381-44f6-a12d-bb0ed80f4536,USER27491,7days,2023-09-24
a925cee7-39a5-4ca5-99a7-30ca40beb905,USER49666,12days,2023-07-03
7acf69bc-5f35-4a9c-8ea1-c33af58a82c0,USER36494,10days,2023-11-12
48817a79-a865-4a74-bcf4-dfdd6fa5073e,USER51028,15days,2023-11-27
36eeeb5d-fbdf-4fed-8198-c2fea907ae9d,USER31416,4days,2023-11-26
86126503-b82a-49a9-bc45-8d50ee451164,USER31498,14days,2023-08-19
93aaebcc-6ebb-45a5-938b-4f134f3b623e,USER57617,3days,2023-08-25
4ef3cceb-73fe-4a52-96e8-ad02767a0907,USER38033,4days,2023-06-15
bce4cde8-e67b-43bd-820d-d533ba826d61,USER01388,7days,2023-06-03
dbf815ad-5e6f-4c41-a2ee-647b349a958b,USER04719,3days,2023-07-10
8fbe64a2-4893-472e-aaa7-4d19e0269293,USER28752,7days,2023-09-30
407778cf-5337-4349-a350-533e4b9d9700,USER58726,3days,2023-06-13
b72ba59a-e722-4d85-b380-431470e13c41,USER11638,13days,2023-08-17
aa3752fb-cf0b-4ff1-a23d-f7fd68258b3d,USER13138,9days,2023-07-22
9aec7a7b-99ba-403a-ad95-ecadc0eb47e7,USER34920,4days,2023-08-20
3d8bbe38-b367-4ed1-8975-bf3276084e57,USER57487,4days,2023-08-12
ac608c82-47fc-4d82-a8a2-d916a5d9022c,USER04858,6days,2023-11-29
9f91a9ec-748f-4550-a192-415c7895a5bc,USER00275,13days,2023-08-10
863adbff-1e25-4c34-9647-15507cfce355,USER34440,14days,2023-06-08
c6f3ea76-de8b-4cfa-9133-8bd6a637679d,USER30351,11days,2023-09-05
b680b4d9-538f-4766-bff2-b616b056dfbd,USER54154,9days,2023-07-16
f4c91e24-0b0e-4955-a930-da0e5097aba4,USER14794,13days,2023-11-21
28e1fdcb-e3a1-48af-9ed0-e33e5dbd530d,USER25273,5days,2023-08-16
6f22dac7-f64b-42bc-b9f9-8c378052da62,USER00703,8days,2023-11-18
165c69f1-ccaf-4559-a369-65892c3ccbc6,USER26518,14days,2023-08-18
29c01906-03e3-40ef-b11a-6edd16a23ad9,USER57234,4days,2023-09-04
390e1a2e-31df-4f67-8ba6-8e92b9ed999b,USER22948,12days,2023-10-01
d96acfd3-01be-4e74-a472-94519faa12a4,USER64727,12days,2023-08-26
0ac2808a-020c-4b8b-87f9-ef418f709084,USER00914,5days,2023-09-26
eec3b1c9-1b21-4f5c-8280-05c70b5f5f72,USER45509,14days,2023-09-09
82fe8e07-c735-4424-8f55-bd5b8226f632,USER43108,13days,2023-10-16
d7b2983a-5227-4073-8871-037a1374fb0c,USER06147,4days,2023-11-03
6e04cd1a-4f8e-4374-bf25-d13ea71d0453,USER08654,8days,2023-10-26
703967ec-bda2-4a46-964a-a80b85b78318,USER38981,10days,2023-10-26
d4744433-6eae-4d71-8ada-e43a3ccdd962,USER51064,15days,2023-07-13
8ece5711-786e-4e44-9349-bf5d68d4f33a,USER39960,7days,2023-09-17
9b7ccc33-c8ff-4efc-aa1b-0ca3d46b4b54,USER08076,14days,2023-10-19
a4a2d061-1cb2-40ab-852a-17c6b0649ee3,USER37496,7days,2023-06-12
a07030e2-cd27-469e-a076-00f772af9e50,USER39693,5days,2023-06-04
9d19c2e8-8b6b-47f3-a6cd-c72394aadd43,USER44549,8days,2023-11-23
354a302e-742c-475d-b7f3-47c15ffc790b,USER17290,13days,2023-10-24
0ab434a4-c5dc-4dca-9890-f96f54419e78,USER15281,8days,2023-07-08
dbe87005-408f-4dba-8c94-9cac73b69fde,USER29666,3days,2023-07-22
41767bcc-8795-4434-8644-6a5f75747d9b,USER10646,8days,2023-09-25
058d237c-7578-4019-b511-c22165f1efcf,USER53758,15days,2023-08-14
78044ea9-764b-4582-926a-427244f1e2ac,USER13711,4days,2023-09-30
1defd029-dc2b-4983-b6ab-c7222b954d3a,USER39395,5days,2023-07-13
147e74f4-ef2e-40c3-82e4-d7c88bd00489,USER54865,8days,2023-06-20
0be6ee5d-0629-4aab-964c-a0752745605c,USER29165,3days,2023-07-30
03fdcbaa-a801-4e9f-8cb0-40489831067f,USER17978,3days,2023-07-04
c5eac1a7-faa3-40e5-bcbf-39e2587f2fb1,USER44340,14days,2023-10-14
2e0687e8-a7b5-4fdb-a537-5d5b4d99d681,USER23519,11days,2023-08-12
c1e32ea5-b31a-49fc-a83a-0e5be848f1d3,USER28343,3days,2023-09-10
21507a7d-574e-44b7-a56b-4058ef957d39,USER00557,7days,2023-09-17
f8a3623f-0e41-4cc2-86d0-3ffaa7a4cde5,USER39677,6days,2023-10-22
e2ec124c-6785-4dde-9d38-b768c9f83b0c,USER65303,13days,2023-06-23
21129bbc-6e1d-4433-bdbc-c6b3271d8b06,USER65145,10days,2023-06-17
632f65b8-076d-4366-832b-6520d411219a,USER54067,5days,2023-09-12
8c4fbd87-892d-49e9-ad77-2fa853fd4c1c,USER42913,14days,2023-09-30
d57216cd-bf0c-4d65-a4d2-2ae971962886,USER24807,9days,2023-11-25
e77cc64e-5f43-4bfd-98f4-52afed01698f,USER56101,13days,2023-10-27
30043499-673b-4665-9740-f2df3afca772,USER48911,14days,2023-07-12
b4ced4f7-b859-4b7d-aa1f-fa328dc071dd,USER24235,8days,2023-09-16
998a75e2-b049-4345-9dcc-8c21a8b53c75,USER52223,11days,2023-11-17
65872179-0051-48cb-9390-8484ee4a5f56,USER21270,15days,2023-08-30
1aed4808-0014-4e15-bd6c-d63338db1689,USER07325,12days,2023-11-19
4de6ac7e-bb1d-4643-a86d-3f94f368dec0,USER40009,14days,2023-07-01
a7096de4-f200-4d13-bbb9-ef5ce279643c,USER19607,11days,2023-08-26
99b6bf6f-c898-434d-a94e-f6c35eb5e532,USER50949,4days,2023-09-06
9fd577a6-c574-4868-a133-8aa0c5eb9690,USER45406,4days,2023-10-22
308f242b-979e-4ae2-93af-2fafcb8ea3e8,USER60755,11days,2023-10-11
83ebe5a4-848d-4464-9664-794465529c44,USER28872,15days,2023-06-19
0c405e6f-9233-41bc-8c73-209491b1cc1e,USER24410,15days,2023-11-21
883c5dd9-414f-4d02-8170-dd1178984442,USER63173,6days,2023-07-11
5af23ac7-42f0-428f-bb63-d9ae1fc4e4e2,USER45248,9days,2023-06-11
54dc3802-64c6-44a1-88ca-f759af85e699,USER32478,8days,2023-10-31
2d06b1cf-4fbe-4837-946c-65f1466fbe8d,USER37063,7days,2023-09-26
0b4a7034-6cfc-43e5-ae87-9f9e7a8e051b,USER57621,15days,2023-11-29
f056b6af-9edd-4402-8b6c-a444b23317f6,USER63663,14days,2023-10-10
3a94aac1-04eb-46b4-8b34-eab0cb140016,USER05626,3days,2023-11-11
651314c2-7d42-4d78-9d37-ee8bc35bfb0b,USER03003,15days,2023-10-28
8cc0b6fd-36bd-496a-9030-5f0e8f28f095,USER36252,12days,2023-09-20
8994874d-dee4-4cbf-ba91-19dccaaa9648,USER12112,8days,2023-08-06
49e6da46-b861-4aad-a681-3144fcbc7653,USER05660,4days,2023-11-04
f83bdb61-6a81-49a8-9209-b2a3ff78d2b4,USER42494,4days,2023-09-26
259b754e-7666-4d61-8e71-5a22c7f66045,USER38614,12days,2023-08-05
3f66e1bf-9b35-4fff-9769-746d11a5cfe6,USER38188,4days,2023-07-19
d4b479f5-dc16-4c77-87ab-11a16965c621,USER04779,8days,2023-08-12
77899d52-b8f5-4628-b824-6d2592dfc44d,USER42866,12days,2023-07-19
372ea165-98f9-4682-960c-f0332e2af474,USER61926,15days,2023-07-07
2d8cfff4-324f-4bc9-ab24-f0c06564bfd5,USER42464,7days,2023-06-17
58f9215c-193c-40c2-937c-3e9b7f841fbd,USER18191,3days,2023-06-24
0e55d0e1-2503-4697-a289-adda90e7df0a,USER57860,3days,2023-11-06
c0960861-c81a-4d7c-acc0-d6e09208a5c0,USER00648,11days,2023-11-06
f524dde3-6748-46a1-bf43-84ca6f95befb,USER43987,9days,2023-11-16
b0fc2a12-e27b-4952-b6d5-dc786044e958,USER45706,9days,2023-08-08
de6ece12-0dc3-49f5-bc33-3a5b7810dfc8,USER54236,7days,2023-10-02
f54e9e7f-99e6-400d-b32c-ca2b84b78e2a,USER00195,10days,2023-06-29
c34172ba-de6b-4ad5-bfea-1cf635d67419,USER24235,3days,2023-06-30
4486f2c1-bf37-4100-bc75-4fdc0059c8f9,USER07797,3days,2023-06-12
fe752187-edb8-42dc-8d57-5859f71ae974,USER13189,8days,2023-07-08
85665a70-1b1f-4c45-bec6-888ccb61df45,USER26403,13days,2023-11-15
caa2e184-3ce6-4941-b9e1-f8119f191d9f,USER05619,9days,2023-10-24
56218bd2-5bc9-4a07-b6d1-84942aaf47b6,USER11064,8days,2023-09-15
8a148ca0-6470-480b-8358-b2ec9927ce91,USER50967,13days,2023-07-07
8c2bb210-713d-4c89-a1f3-d9f6915d3cfd,USER07700,4days,2023-08-28
e54e8987-d16e-4852-97ac-4098d85a6fd8,USER16325,7days,2023-07-12
6607c514-6b30-40be-b3f0-17118b2d4f05,USER56991,11days,2023-11-08
925aeaba-8f9a-4585-86c6-d947a203686f,USER33116,4days,2023-08-24
c2adb5ac-386f-4967-8d3d-77db90037635,USER14623,13days,2023-11-19
075de1a5-daad-4ac0-82c1-c80a00295f64,USER34018,8days,2023-08-22
82ed12fe-f16d-4bd5-9ed2-aad7d0496f13,USER57719,7days,2023-09-05
3dbc82f9-ea36-4105-b671-a5f8e5ac1b8b,USER02428,6days,2023-07-17
d31610fa-bc6d-4dd9-aaf9-3e1827bf71c1,USER55026,11days,2023-06-04
7c6ec010-697c-42fc-9b4f-7d3c9ec9f103,USER14859,14days,2023-11-25
af4236a6-999e-42de-8f10-b1b85972a212,USER29073,15days,2023-08-06
9d1cb11c-c2d4-4476-b1ad-f8e8fb0ce3b2,USER03081,15days,2023-08-03
0f4c8a82-9d16-4526-b64c-5639a07e9d55,USER12413,5days,2023-08-19
3dcec74f-81d8-4df0-8634-4205beed0819,USER55414,4days,2023-09-03
32e15373-88d9-4b09-b943-cef9a1f688a6,USER54865,13days,2023-06-06
2319c770-9d27-4952-987e-3df6931a300a,USER30415,10days,2023-07-12
1b13039a-a8f8-411d-bdc0-99173cefe573,USER10054,9days,2023-08-07
d591b2a6-10ef-44d3-8d82-371b6a6c0124,USER53784,3days,2023-10-19
2be8dfdc-4e1c-48c2-bfce-098e9dc5c026,USER53464,15days,2023-11-24
23659e79-3dba-4dc0-8259-5d1d1070d47c,USER52893,5days,2023-09-27
040ca0cd-dba8-4bdd-be84-cc75e4f70e40,USER08064,5days,2023-07-09
d69c94a0-198b-4070-b3b2-ad60b17f79cc,USER51769,11days,2023-07-16
c48646fb-580d-4261-bd4c-d1a86d254ffe,USER24310,12days,2023-07-23
d2febd16-211e-430f-82c7-e847f0241552,USER27527,3days,2023-06-04
74b76891-e390-44b8-9ddb-3d147aa90fd4,USER34033,10days,2023-06-10
7cd94e21-e5fa-4eb0-b546-27a672880817,USER05937,12days,2023-06-12
8627dfef-c509-41b6-a321-b23cb0cb11ba,USER28207,14days,2023-10-21
164d2f8a-330c-45ce-b241-72792e0ed6de,USER62090,14days,2023-10-07
a32066d8-4884-46da-bc7b-e50d1fd31a17,USER65032,12days,2023-10-03
eddc2f75-6480-48f5-983f-aae339f89621,USER19454,5days,2023-08-13
0689f99c-1388-4aef-82df-f4f2f7f67503,USER26031,5days,2023-07-24
47a1fb89-a203-4e6b-8161-9b5c1d9e19fb,USER48140,9days,2023-07-07
bf970bc0-ccba-4f5a-906d-f5685522b67b,USER51148,4days,2023-06-28
641e4ddf-17c7-42bf-87b2-43d1237a7b06,USER26076,13days,2023-09-29
b09b680c-9ee2-4cc8-bf02-067054e307e7,USER02789,12days,2023-06-25
b0857511-2fb7-43c4-b9ab-2ad958f4fe7e,USER09322,14days,2023-07-01
b20fc5e9-7896-4939-9c65-9e5fa760fb6d,USER63621,4days,2023-10-03
a70157a4-f01a-4bfa-867b-49c5ae628030,USER62806,11days,2023-07-29
665abdc1-2bf2-45f0-8618-3d7b6fbece65,USER37292,5days,2023-08-17
2488c9a5-5056-4c1c-b550-e0770ea48a1e,USER45836,7days,2023-11-07
641df9d5-95ce-404e-996f-59bef51f1b3f,USER57234,5days,2023-11-09
515a59f5-3a68-4319-81dd-e1431616e15c,USER63069,7days,2023-07-27
58d3b637-5364-4031-8867-15ce4a099f01,USER14804,6days,2023-11-24
11a78783-58cb-470b-baa1-784b13d0e5fd,USER65111,5days,2023-06-09
bd1b101d-341b-4210-bfc9-7f43ae0d5399,USER54210,7days,2023-06-06
fb12f93e-1dbc-4d5b-8d8c-9e2e6b5b5050,USER11090,13days,2023-07-13
675441f1-fe87-4c04-a88f-de60cadc2ae4,USER25609,8days,2023-08-06
99d4ab4a-422e-471e-8cfa-15acf884dbbc,USER46877,6days,2023-10-15
d1bf7af6-bf54-409a-9fa1-4d83641fca53,USER01226,15days,2023-06-15
1b05892e-8e99-4b56-805a-a45b0607f73b,USER62952,13days,2023-09-16
c3f35cc9-c060-4fde-8548-eb66d4cdb636,USER24987,5days,2023-06-07
46f7d66e-c266-4da5-8171-938ad9df6d29,USER02653,3days,2023-06-03
8b91272e-cfad-4cb1-8c83-658b8c992c0e,USER60989,8days,2023-09-22
72ffc4b2-6444-4300-95db-39a7cbc3fe6b,USER62920,9days,2023-07-25
6a970a89-02d9-4d16-9424-66a8b4a56fdc,USER36498,4days,2023-06-20
29c0c0a8-43af-47de-a19f-49978b0f8123,USER48544,8days,2023-08-01
0d85f924-906d-43f1-83f6-ce136e663ecc,USER49333,8days,2023-10-27
ffd10a34-00d9-4efc-a3a7-8973e4d1df77,USER47366,13days,2023-09-01
bf0aa246-bc0f-4207-a558-9bbb44c66195,USER61187,14days,2023-08-16
ff12ba5b-11a5-444f-a264-bcc41da1cf49,USER34805,11days,2023-10-02
c195d578-ca50-4820-8a55-7ef54ebc6e06,USER30855,11days,2023-11-02
0de5936d-9c33-47c3-9b3c-33d64ae7d6c6,USER55915,4days,2023-11-08
b733b20c-fe34-485b-a894-723f9e5b4903,USER23315,13days,2023-11-01
08b3342f-bb93-46c4-ba8d-9974258db0a6,USER29328,5days,2023-07-29
8d023179-b7a8-4081-b4ad-eb518d41c08a,USER61753,6days,2023-09-23
6e2a4e86-b53e-4e85-9ebb-bcfbb57bd242,USER57717,4days,2023-06-16
1a0805e7-8abc-4619-beee-961418b30ec3,USER28402,11days,2023-11-27
6affb4c1-d039-4947-bd24-6a27aa90fb18,USER04761,13days,2023-07-09
175a65ee-e2fd-47d7-8571-3f7f12c47fb0,USER32472,5days,2023-11-11
c4de7349-526c-4deb-9be7-0913776881aa,USER23447,8days,2023-10-23
3f24081a-461b-4946-89b8-60e06e97dcf3,USER17326,6days,2023-07-02
cdfb2d39-25b0-45a7-b078-dbad81fc7692,USER41762,11days,2023-06-03
b0cdd81a-93f4-4cab-933c-3420049ef942,USER06665,3days,2023-07-20
f8a25993-6308-4e2d-aa8f-eebbd90e4ca5,USER10087,12days,2023-09-30
3ed35f29-6644-4c15-98f1-d6a58c1f608b,USER35385,5days,2023-11-05
6a74bfb2-2001-414e-b038-b0cd9e3e9318,USER03087,13days,2023-08-20
2801262c-2b13-46c8-86d2-701d33845f0b,USER06665,6days,2023-09-05
1659e391-80de-4383-8c5a-b73e17c7b37f,USER51036,7days,2023-07-01
dbab232f-e896-40e3-9d06-499ad00bfbe7,USER13119,12days,2023-08-28
4312a66a-f8b1-42db-9eb1-abf2298676c7,USER20115,5days,2023-06-16
2a615c38-4604-4334-a05e-2d5ab709302c,USER41853,15days,2023-07-06
c42b45c3-7af6-4e2b-bfa5-fd8612ee1c90,USER63961,10days,2023-09-19
b14aecfa-f03c-47b4-bbd7-ffc9039163e5,USER14595,6days,2023-06-06
cbb6492e-0bdc-4306-8a69-689a2431ff1d,USER65120,14days,2023-11-19
b2d53377-5fc5-493e-8f5f-e136ef0ff712,USER02444,13days,2023-08-01
7eb4118c-ef0e-4fa3-bcbb-ac30ae0878fa,USER15281,13days,2023-07-21
3977de74-f48c-48af-96c4-a5d7b4423f6c,USER52955,8days,2023-08-09
0dee2792-bae6-482e-b480-7d33d87c6f2f,USER08532,3days,2023-06-16
97e7a797-a86f-46f3-b708-84851275da86,USER45569,7days,2023-07-23
f216d139-57fd-4dc7-8504-d439bf5f506c,USER19098,4days,2023-09-08
34362454-cd39-4dca-a31f-8cc603d9fb09,USER38999,12days,2023-12-30
253debb7-9497-4a51-8506-37a6463d0b8f,USER54447,8days,2023-06-25
6b917343-57d0-40f0-80ee-c6e634f4e889,USER41147,5days,2023-06-24
34056a99-0667-4039-b36c-2babfd16c056,USER44000,8days,2023-07-18
f97d6f83-352c-4202-953b-ffb25c394a29,USER17152,9days,2023-10-21
dc71a755-36e2-4582-a8f6-ddd873f36f17,USER33033,10days,2023-09-07
e3ff15b2-6b60-4edd-a8e1-84698b9a6263,USER63426,8days,2023-11-09
0bf05817-7923-4034-afa2-06085353d436,USER02779,11days,2023-11-07
8d1591b6-5285-4aac-8603-e152c8564b42,USER01602,12days,2023-08-03
87bab0ee-edc4-4d8d-8426-80dc29b996ec,USER13898,11days,2023-11-30
89c1c02c-553d-4a17-baa7-73eb9e1f3f7b,USER24675,7days,2023-06-05
409f3497-ea5d-42c3-96a0-06eebd72c048,USER49363,14days,2023-07-10
25a93933-81a8-42a0-b9c2-61f99068af5a,USER04485,8days,2023-06-01
96a0c532-45d0-48a9-b3b7-6a0c0bda43a0,USER14588,6days,2023-08-08
15052e54-f151-48ae-9dff-45c6b17b9c94,USER63288,8days,2023-11-14
174e11aa-54c9-4707-ab01-4f7b484559b7,USER05661,12days,2023-08-11
acbaf4f6-b175-44a5-8de1-b875854c5331,USER36075,12days,2023-08-13
e54e642d-1b13-49ff-85ec-994b5c569e7d,USER07460,4days,2023-10-16
b56a4e94-00dd-4bc8-937a-f403244d6eb1,USER01095,7days,2023-11-22
e2e9eb38-7a26-4bcf-a06b-771676e1a1cd,USER58900,7days,2023-06-13
7ffda5e7-b777-4bde-bfa7-24de92c376a9,USER50765,12days,2023-10-15
4622bc1f-e147-402d-8f03-9debef27f495,USER37688,4days,2023-11-23
c375c9b3-54f5-4a8c-99b8-dd217801e7b3,USER06081,10days,2023-11-11
235e90c2-9fd0-4f6c-890d-1c46a4f07d43,USER55915,9days,2023-09-16
ccad83a7-b31e-45ac-8fc2-a510fbbd36e0,USER57213,6days,2023-09-21
5ac2280a-ea59-4414-9f16-c2f6f5cb31c6,USER16199,13days,2023-07-07
d47186ee-8291-49e3-9541-f5aa558987e2,USER45050,12days,2023-07-10
69d607d1-dd63-40e0-b43b-9e6a1e312dc5,USER01173,4days,2023-07-13
c69926ad-8853-4e45-8130-3204f547c116,USER53487,3days,2023-06-24
bf37c972-25c8-47bb-8a7b-c6afafc0fed7,USER11270,5days,2023-06-02
e6509123-74fe-4f4a-9a2b-03f326c56c49,USER60362,5days,2023-07-25
668207ea-e7a3-4b29-a28c-4255e87c612b,USER56190,4days,2023-06-03
9a6e9e90-fb7e-4ebd-8ec8-cc5e2059fe98,USER24701,10days,2023-10-30
6cac1312-fdb7-4430-aecb-38bbb465889f,USER14603,12days,2023-11-11
a031bfac-cf15-4f43-896c-3e32450269e0,USER47493,14days,2023-10-26
d709bf49-d63e-4794-98f5-7bd89f65f415,USER44192,5days,2023-08-23
c103a23b-6d42-41c0-93cb-9dee290ea707,USER22789,15days,2023-07-30
0efbcb1d-e5a0-485e-885d-75c6d98344f9,USER51634,6days,2023-11-14
bc0b4859-45bb-42ec-b3c6-a2d69eb6d803,USER38297,4days,2023-09-05
c565362c-25ab-4c96-b88d-e8a223a95721,USER31343,10days,2023-10-13
bc00f086-8d80-4cd7-b022-bdeca86c88cb,USER39504,7days,2023-08-19
228bebc5-4bc8-4b28-8451-b0fe895cfa64,USER48918,10days,2023-08-10
d3e66249-77dc-4f63-ae30-faac37a2999d,USER62200,9days,2023-09-18
a5f19e70-ad66-472d-b072-42c5d7a77f35,USER34606,12days,2023-11-23
e5e6fc9e-ba7c-42d4-b125-98dc03d497bc,USER06227,14days,2023-09-25
62aa9258-959c-42f8-b0e2-5b6f722a567f,USER37199,7days,2023-07-19
24a19db0-cccf-4b6f-9ba2-93bff4a51db0,USER42498,7days,2023-10-05
0c8d8417-e86f-498e-915b-da8b75df4335,USER08380,4days,2023-08-10
52f54497-ee43-4bd4-9039-ac90ac1be384,USER00616,7days,2023-07-09
e1d5e371-7091-427d-801f-372f8977bbe8,USER37556,13days,2023-07-05
7d990645-50b9-434c-9d9b-f40cf0663552,USER57997,10days,2023-11-12
e8e004ac-a7ee-4f00-a162-e66e081f5d49,USER39922,9days,2023-07-15
